


央视频道自己找吧,#genre#
哈尔滨影	,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨娱乐	,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
河南｜宝丰综合频道	,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
河南｜登封综合	,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南｜方城一套	,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
河南｜扶沟综合	,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南｜扶沟综合	,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
河南｜巩义新闻综合	,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
河南｜固始综合	,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南｜光山综合	,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南｜滑县新闻	,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
河南｜潢川综合	,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南｜济源电视一套	,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
河南｜郏县综合	,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
河南｜焦作公共	,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南｜焦作公共	,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
河南｜焦作综合	,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南｜焦作综合	,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
河南｜兰考新闻	,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南｜临颍综合	,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南｜灵宝新闻综合	,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
河南｜鹿邑新闻频道	,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
河南｜泌阳新闻综合	,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南｜内黄综合频道	,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
河南｜嵩县综合新闻	,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
河南｜唐河一套	,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南｜唐河一套	,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
河南｜温县综合	,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
河南｜西华综合	,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
河南｜项城新闻	,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南｜新安新闻综合	,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
河南｜新蔡综合	,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南｜新县综合	,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南｜新乡县电视台	,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南｜新乡县电视台	,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
河南｜新野综合	,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
河南｜荥阳综合	,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
河南｜鄢陵综合	,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南｜叶县	,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜叶县	,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜宜阳综合频道	,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
河南｜义马新闻综合	,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南｜禹州综合	,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南｜禹州综合	,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
黑龙江｜都市	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江｜科教	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江｜少儿	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江｜文体	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江｜新闻	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江｜影视	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
湖北｜崇阳综合	,http://61.184.176.248:10500/live/live.m3u8
湖北｜荆门新闻综合	,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
湖北｜十堰新闻	,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
湖北｜武汉经济	,http://stream.appwuhan.com/4tzb/sd/live.m3u8
湖北｜武汉新闻	,http://stream.appwuhan.com/1tzb/sd/live.m3u8
吉林｜德惠综合	,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
吉林｜珲春新闻综合	,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
吉林｜靖宇综合	,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
吉林｜龙井综合	,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
吉林｜龙井综合	,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
吉林｜通化县综合	,http://stream5.jlntv.cn/thx/sd/live.m3u8
吉林｜通化县综合	,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
吉林｜汪清综合	,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
吉林｜延边-1	,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
吉林｜延边-2	,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
吉林｜延边朝鲜语综合	,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
吉林｜延边朝鲜语综合	,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
江苏｜常熟民生经济	,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
江苏｜常熟综合	,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
江苏｜江阴新闻综合	,http://221.228.70.101:8080/live/xinwen.m3u8
江苏｜靖江新闻综合	,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
江苏｜靖江新闻综合	,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
江苏｜如东新闻	,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏｜无锡都市资讯	,http://stream.thmz.com/wxtv3/playlist.m3u8
江苏｜无锡都市资讯	,http://stream.thmz.com/wxtv3/sd/live.m3u8
江苏｜无锡经济	,http://stream.thmz.com/wxtv5/playlist.m3u8
江苏｜无锡经济	,http://stream.thmz.com/wxtv5/sd/live.m3u8
江苏｜无锡生活	,http://stream.thmz.com/wxtv4/playlist.m3u8
江苏｜无锡生活	,http://stream.thmz.com/wxtv4/sd/live.m3u8
江苏｜无锡新闻综合	,http://stream.thmz.com/wxtv1/playlist.m3u8
江苏｜无锡新闻综合	,http://stream.thmz.com/wxtv1/sd/live.m3u8
江苏｜无锡娱乐	,http://stream.thmz.com/wxtv2/playlist.m3u8
江苏｜无锡娱乐	,http://stream.thmz.com/wxtv2/sd/live.m3u8
内蒙古｜可克达拉综合	,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
宁夏｜吴忠公共	,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
宁夏｜吴忠综合	,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
青海｜大通电视台	,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
青海｜都市	,http://stream.qhbtv.com/qhds/playlist.m3u8
青海｜都市	,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海｜化隆综合	,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
青海｜湟中电视台	,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
青海｜经视	,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海｜经视	,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海｜经视	,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=a7ec5e491648026933
青海｜经视	,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海｜门源综合	,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
青海｜西宁生活服务	,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
青海｜西宁新闻综合	,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
青海｜兴海综合	,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
山东｜济宁公共	,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
山东｜济宁教育	,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
山东｜济宁综合	,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
山西｜吉县新闻综合	,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西｜吉县新闻综合	,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
山西｜晋中公共频道	,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西｜晋中新闻	,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
山西｜晋中新闻	,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西｜晋中新闻	,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
山西｜潞城新闻综合	,http://59.48.42.6:62204/lucheng.m3u8
山西｜潞城新闻综合	,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
山西｜武乡新闻综合	,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西｜运城公共	,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西｜运城公共	,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
山西｜运城科技教育	,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西｜运城科技教育	,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
山西｜运城新闻综合	,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西｜运城新闻综合	,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
上海｜崇明电视台	,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
四川｜巴中综合	,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川｜达州公共	,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
四川｜达州新闻	,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
四川｜达州新闻	,http://tv.drs.dzxw.net:80/channellive/xwzhpd-dz1.flv
四川｜德阳新闻综合	,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川｜德阳新闻综合	,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
四川｜甘孜综合	,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
四川｜金川新闻综合	,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川｜金川新闻综合	,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
四川｜科教	,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川｜乐至综合	,http://175.155.106.72:89/live1/live1.m3u8?zsicd
四川｜利州	,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川｜利州	,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
四川｜泸县新闻综合	,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
四川｜泸州科教	,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州科教	,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州新闻	,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川｜马尔康综合	,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
四川｜什邡新闻	,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
四川｜松潘新闻综合	,http://live.spccmc.com:90/live/spxwzh.m3u8
四川｜松潘新闻综合	,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川｜万源新闻综合	,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
四川｜汶川新闻综合	,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川｜汶川新闻综合	,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
四川｜营山电视台	,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川｜营山电视台	,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川｜长宁综合	,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
新疆｜巴音郭楞州	,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆｜巴音郭楞州	,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆｜巴音郭楞州	,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆｜巴音郭楞州	,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
新疆｜兵团八师石河子教育	,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
新疆｜兵团八师石河子经济生活	,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
新疆｜兵团八师石河子新闻综合	,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
新疆｜兵团十四师昆玉综合	,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
新疆｜兵团四师可克达拉综合	,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
新疆｜可克达拉综合	,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆｜奎屯哈萨克语	,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆｜奎屯汉语综合	,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆｜奎屯汉语综合	,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
新疆｜玛纳斯综合	,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
新疆｜石河子教育	,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆｜石河子经济生活	,http://124.88.144.73:1935/live/dywt/playlist.m3u8
新疆｜石河子新闻综合	,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆｜石河子影视文体	,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆｜伊犁哈萨克	,http://110.153.180.106:55555/out_3/index.m3u8
新疆｜伊犁哈萨克	,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
新疆｜伊犁汉语综合	,http://110.153.180.106:55555/out_1/index.m3u8
新疆｜伊犁汉语综合	,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
新疆｜伊犁经济法制	,http://110.153.180.106:55555/out_4/index.m3u8
新疆｜伊犁经济法制	,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
新疆｜伊犁维吾尔	,http://110.153.180.106:55555/out_2/index.m3u8
新疆｜伊犁维吾尔	,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
新疆｜裕民汉语	,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd

云南｜文山州新闻综合	,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
云南｜文山州新闻综合	,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南｜文山州新闻综合	,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund

烟台公共	,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技	,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台新闻综合	,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台影	,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
烟台影视	,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129.m3u8
浙江苍南新闻综合	,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
浙江苍南新闻综合	,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江公共新闻	,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江杭州余杭平安	,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江杭州余杭未来	,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
浙江杭州余杭综合	,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
浙江教科影视	,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江金华东阳综合	,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江金华兰溪综合	,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江缙云综合频道	,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
浙江经济生活	,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江开化国家公园	,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
浙江开化新闻综合	,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
浙江兰溪新闻综合	,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
浙江丽水缙云综合	,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江丽水龙泉综合	,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江丽水青田综合	,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江丽水庆元综合	,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江丽水松阳综合	,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江丽水遂昌综合	,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江丽水云和综合	,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江龙泉公共新闻综合	,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
浙江龙游生活娱乐	,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江龙游生活娱乐	,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
浙江龙游新闻综合	,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
浙江龙游新闻综合	,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江民生休闲	,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江宁波象山综合	,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
浙江宁波象山综合	,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江宁波余姚生活	,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江宁波余姚综合	,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
浙江宁波余姚综合	,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江平湖公共新闻综合	,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
浙江平湖民生休闲	,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江平湖民生休闲	,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
浙江平湖新闻综合	,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江普陀新闻综合	,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
浙江普陀新闻综合	,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江钱江频道	,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江青田电视台	,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
浙江庆元综合频道	,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
浙江衢州开化综合	,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江衢州龙游生活	,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江衢州龙游综合	,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江衢州衢江综合	,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江上虞文化影院	,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
浙江上虞新商都	,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江上虞新商都	,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
浙江上虞新闻综合	,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
浙江绍兴公共频道	,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江绍兴公共频道	,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
浙江绍兴上虞影视	,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江绍兴上虞综合	,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江绍兴嵊州综合	,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江绍兴文化影视	,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江绍兴文化影视	,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江绍兴新闻综合	,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
浙江绍兴新闻综合	,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江嵊州公共新闻综合	,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
浙江松阳综合频道	,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
浙江遂昌综合频道	,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
浙江温州永嘉综合	,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江文成二套	,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
浙江文成综合频道	,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江文成综合频道	,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
浙江萧山生活频道	,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江萧山生活频道	,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
浙江萧山新闻综合	,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
浙江萧山新闻综合	,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江永嘉新闻综合	,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
浙江云和新闻综合	,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
浙江诸暨新闻综合	,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江舟山东极岛	,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
重庆｜璧山综合	,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
重庆｜垫江综合	,http://125.62.24.185:80/1.m3u8?zzhongqd
重庆｜万源新闻综合	,http://live.wanyuannews.com/wytv/hd/live.m3u8
黑莓动画	,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8


音乐MTV,#genre#

《爱难求情难断…》	,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
《爱你到最后一刻》	,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
《唱着情歌流着泪》	,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
《给我一把爱情火》《无情风雨无情的你》《昨夜的我又梦到了你》HD	,https://vdse.bdstatic.com//63a770491e7bae0ebe661452c27eaf33.mp4
《好听情歌8首》	,https://vd4.bdstatic.com/mda-nca4dy51snpz9cnz/sc/cae_h264_delogo/1647144982589585207/mda-nca4dy51snpz9cnz.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》	,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》	,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》	,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲	,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
《无味》DJ版	,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
《英雄泪》	,https://vd3.bdstatic.com/mda-ncnp6tm56ngrxbis/360p/h264_delogo/1648055585617071282/mda-ncnp6tm56ngrxbis.mp4
【老歌DJ版】《精选8首》	,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
2021《精选5首酒吧DJ舞曲》	,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
2021年最好听的DJ串烧	,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
2021年最火伤感音乐	,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2021热门伤感DJ	,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
